Emotions,Path
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-01-01-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-01-02-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-02-01-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-02-02-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-01-01-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-01-02-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-02-01-19.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-02-02-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-01-01-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-01-02-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-02-01-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-02-02-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-01-01-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-01-02-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-02-01-19.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-02-02-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-01-01-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-01-02-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-02-01-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-02-02-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-01-01-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-01-02-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-02-01-19.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-02-02-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-01-01-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-01-02-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-02-01-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-02-02-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-01-01-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-01-02-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-02-01-19.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-02-02-19.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-01-01-20.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-01-02-20.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-02-01-20.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-02-02-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-01-01-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-01-02-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-02-01-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-02-02-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-01-01-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-01-02-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-02-01-20.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-02-02-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-01-01-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-01-02-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-02-01-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-02-02-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-01-01-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-01-02-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-02-01-20.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-02-02-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-01-01-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-01-02-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-02-01-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-02-02-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-01-01-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-01-02-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-02-01-20.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-02-02-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-01-01-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-01-02-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-02-01-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-02-02-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-01-01-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-01-02-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-02-01-20.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-02-02-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-01-01-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-01-02-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-02-01-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-02-02-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-01-01-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-01-02-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-02-01-20.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-02-02-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-01-01-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-01-02-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-02-01-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-02-02-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-01-01-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-01-02-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-02-01-20.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-02-02-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-01-01-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-01-02-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-02-01-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-02-02-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-02-01-01-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-02-01-02-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-02-02-01-20.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-02-02-02-20.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-01-01-01-01-21.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-01-01-01-02-21.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-01-01-02-01-21.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-01-01-02-02-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-01-01-01-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-01-01-02-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-01-02-01-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-01-02-02-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-02-01-01-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-02-01-02-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-02-02-01-21.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-02-02-02-02-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-01-01-01-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-01-01-02-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-01-02-01-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-01-02-02-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-02-01-01-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-02-01-02-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-02-02-01-21.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-03-02-02-02-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-01-01-01-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-01-01-02-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-01-02-01-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-01-02-02-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-02-01-01-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-02-01-02-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-02-02-01-21.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-04-02-02-02-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-01-01-01-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-01-01-02-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-01-02-01-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-01-02-02-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-02-01-01-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-02-01-02-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-02-02-01-21.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-05-02-02-02-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-01-01-01-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-01-01-02-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-01-02-01-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-01-02-02-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-02-01-01-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-02-01-02-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-02-02-01-21.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-06-02-02-02-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-01-01-01-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-01-01-02-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-01-02-01-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-01-02-02-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-02-01-01-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-02-01-02-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-02-02-01-21.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-07-02-02-02-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-01-01-01-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-01-01-02-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-01-02-01-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-01-02-02-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-02-01-01-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-02-01-02-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-02-02-01-21.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_21\03-01-08-02-02-02-21.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-01-01-01-01-22.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-01-01-01-02-22.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-01-01-02-01-22.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-01-01-02-02-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-01-01-01-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-01-01-02-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-01-02-01-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-01-02-02-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-02-01-01-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-02-01-02-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-02-02-01-22.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-02-02-02-02-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-01-01-01-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-01-01-02-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-01-02-01-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-01-02-02-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-02-01-01-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-02-01-02-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-02-02-01-22.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-03-02-02-02-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-01-01-01-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-01-01-02-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-01-02-01-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-01-02-02-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-02-01-01-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-02-01-02-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-02-02-01-22.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-04-02-02-02-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-01-01-01-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-01-01-02-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-01-02-01-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-01-02-02-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-02-01-01-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-02-01-02-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-02-02-01-22.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-05-02-02-02-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-01-01-01-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-01-01-02-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-01-02-01-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-01-02-02-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-02-01-01-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-02-01-02-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-02-02-01-22.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-06-02-02-02-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-01-01-01-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-01-01-02-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-01-02-01-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-01-02-02-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-02-01-01-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-02-01-02-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-02-02-01-22.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-07-02-02-02-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-01-01-01-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-01-01-02-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-01-02-01-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-01-02-02-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-02-01-01-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-02-01-02-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-02-02-01-22.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_22\03-01-08-02-02-02-22.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-01-01-01-01-23.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-01-01-01-02-23.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-01-01-02-01-23.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-01-01-02-02-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-01-01-01-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-01-01-02-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-01-02-01-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-01-02-02-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-02-01-01-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-02-01-02-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-02-02-01-23.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-02-02-02-02-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-01-01-01-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-01-01-02-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-01-02-01-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-01-02-02-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-02-01-01-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-02-01-02-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-02-02-01-23.wav
happy,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-03-02-02-02-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-01-01-01-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-01-01-02-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-01-02-01-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-01-02-02-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-02-01-01-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-02-01-02-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-02-02-01-23.wav
sad,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-04-02-02-02-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-01-01-01-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-01-01-02-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-01-02-01-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-01-02-02-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-02-01-01-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-02-01-02-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-02-02-01-23.wav
angry,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-05-02-02-02-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-01-01-01-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-01-01-02-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-01-02-01-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-01-02-02-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-02-01-01-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-02-01-02-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-02-02-01-23.wav
fearful,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-06-02-02-02-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-01-01-01-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-01-01-02-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-01-02-01-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-01-02-02-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-02-01-01-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-02-01-02-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-02-02-01-23.wav
disgust,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-07-02-02-02-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-01-01-01-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-01-01-02-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-01-02-01-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-01-02-02-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-02-01-01-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-02-01-02-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-02-02-01-23.wav
surprise,kaggle/Ravdess/audio_speech_actors_01-24/Actor_23\03-01-08-02-02-02-23.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-01-01-01-01-24.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-01-01-01-02-24.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-01-01-02-01-24.wav
neutral,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-01-01-02-02-24.wav
calm,kaggle/Ravdess/audio_speech_actors_01-24/Actor_24\03-01-02-01-01-01-24.wav
